100 94
200 195
300 302
400 395
500 485
100 84
200 196
300 323
400 418
500 514
100 91
200 204
300 312
400 379
500 500
100 89
200 201
300 300
400 394
500 445
100 92
200 203
300 306
400 379
500 466
100 94
200 196
300 302
400 395
500 485
100 84
200 196
300 324
400 418
500 514
100 91
200 205
300 312
400 380
500 501
100 89
200 200
300 300
400 394
500 445
100 92
200 203
300 306
400 379
500 466
100 94
200 196
300 302
400 395
500 485
100 84
200 196
300 324
400 418
500 514
100 91
200 205
300 313
400 380
500 501
100 89
200 200
300 299
400 394
500 445
100 91
200 203
300 306
400 380
500 466
100 94
200 196
300 302
400 395
500 485
100 84
200 196
300 324
400 418
500 514
100 91
200 205
300 312
400 380
500 501
100 89
200 201
300 300
400 394
500 445
100 91
200 203
300 306
400 380
500 467
100 94
200 195
300 302
400 396
500 485
100 84
200 196
300 324
400 418
500 514
100 91
200 204
300 312
400 380
500 501
100 89
200 201
300 300
400 394
500 445
100 91
200 203
300 305
400 380
500 466
100 94
200 196
300 302
400 395
500 485
100 84
200 196
300 324
400 419
500 514
100 91
200 204
300 312
400 380
500 500
100 89
200 201
300 300
400 394
500 445
100 91
200 203
300 306
400 379
500 466
100 94
200 196
300 302
400 395
500 485
100 84
200 196
300 324
400 418
500 514
100 91
200 204
300 312
400 380
500 501
100 89
200 201
300 300
400 395
500 445
100 91
200 203
300 306
400 385
500 466
100 94
200 195
300 302
400 395
500 485
100 84
200 196
300 323
400 418
500 514
100 90
200 204
300 312
400 380
500 501
100 89
200 200
300 300
400 394
500 445
100 91
200 203
300 306
400 380
500 466
100 94
200 195
300 302
400 395
500 485
100 84
200 196
300 324
400 419
500 514
100 91
200 204
300 312
400 379
500 501
100 89
200 201
300 299
400 394
500 445
100 91
200 203
300 306
400 379
500 466
100 94
200 196
300 302
400 395
500 485
100 84
200 196
300 324
400 418
500 513
100 91
200 204
300 312
400 379
500 500
100 89
200 200
300 300
400 394
500 445
100 91
200 203
300 306
400 380
500 466
89.82
199.9
308.72
393.44
482.14
