100 168
200 309
300 451
400 612
500 785
100 161
200 299
300 493
400 667
500 831
100 164
200 323
300 489
400 573
500 812
100 159
200 308
300 466
400 594
500 703
100 163
200 299
300 466
400 593
500 737
100 168
200 309
300 450
400 611
500 784
100 161
200 299
300 495
400 667
500 831
100 163
200 323
300 490
400 572
500 812
100 160
200 307
300 466
400 594
500 697
100 162
200 299
300 465
400 594
500 738
100 168
200 309
300 451
400 612
500 784
100 163
200 300
300 494
400 666
500 831
100 164
200 323
300 489
400 574
500 812
100 160
200 308
300 465
400 594
500 697
100 163
200 299
300 466
400 594
500 738
100 168
200 310
300 450
400 613
500 786
100 161
200 300
300 494
400 667
500 831
100 163
200 323
300 490
400 573
500 813
100 160
200 308
300 465
400 595
500 697
100 162
200 299
300 465
400 594
500 738
100 168
200 309
300 450
400 612
500 785
100 161
200 300
300 493
400 667
500 830
100 163
200 323
300 558
400 572
500 813
100 160
200 308
300 465
400 595
500 697
100 163
200 299
300 466
400 593
500 738
100 168
200 309
300 450
400 612
500 784
100 161
200 299
300 494
400 667
500 831
100 164
200 323
300 489
400 572
500 813
100 160
200 307
300 466
400 594
500 696
100 163
200 300
300 466
400 593
500 737
100 168
200 309
300 450
400 612
500 784
100 161
200 300
300 494
400 668
500 832
100 171
200 323
300 490
400 572
500 812
100 160
200 308
300 465
400 594
500 697
100 163
200 300
300 466
400 596
500 737
100 168
200 309
300 450
400 612
500 782
100 161
200 299
300 494
400 667
500 831
100 164
200 324
300 490
400 572
500 812
100 159
200 307
300 465
400 594
500 696
100 163
200 300
300 465
400 593
500 738
100 168
200 309
300 450
400 613
500 784
100 161
200 300
300 494
400 666
500 830
100 164
200 323
300 489
400 572
500 812
100 160
200 308
300 465
400 594
500 698
100 163
200 299
300 465
400 593
500 738
100 168
200 309
300 450
400 612
500 784
100 161
200 299
300 494
400 667
500 829
100 163
200 323
300 489
400 572
500 811
100 160
200 307
300 465
400 594
500 697
100 163
200 300
300 466
400 593
500 737
163.22
307.74
474.26
607.84
772.44
