100 61
200 130
300 210
400 264
500 317
100 50
200 133
300 224
400 273
500 337
100 57
200 134
300 205
400 255
500 327
100 56
200 137
300 198
400 264
500 291
100 59
200 140
300 205
400 251
500 307
100 61
200 130
300 210
400 264
500 317
100 50
200 133
300 224
400 273
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 137
300 198
400 264
500 291
100 59
200 140
300 205
400 251
500 307
100 61
200 130
300 210
400 264
500 318
100 50
200 134
300 224
400 273
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 138
300 197
400 264
500 292
100 59
200 140
300 204
400 251
500 307
100 61
200 130
300 210
400 264
500 318
100 50
200 134
300 223
400 274
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 137
300 198
400 264
500 292
100 59
200 140
300 204
400 251
500 308
100 61
200 130
300 210
400 264
500 318
100 50
200 133
300 224
400 274
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 137
300 198
400 264
500 292
100 59
200 141
300 204
400 251
500 307
100 61
200 130
300 210
400 264
500 318
100 50
200 134
300 224
400 273
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 138
300 198
400 264
500 292
100 59
200 140
300 204
400 252
500 307
100 61
200 130
300 210
400 264
500 318
100 50
200 134
300 224
400 273
500 337
100 60
200 134
300 205
400 256
500 327
100 56
200 137
300 197
400 264
500 292
100 59
200 140
300 204
400 251
500 307
100 61
200 130
300 210
400 264
500 318
100 50
200 134
300 223
400 273
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 137
300 198
400 264
500 292
100 58
200 140
300 204
400 251
500 307
100 61
200 130
300 210
400 264
500 317
100 50
200 134
300 223
400 274
500 337
100 57
200 134
300 205
400 255
500 328
100 57
200 137
300 198
400 264
500 292
100 59
200 140
300 205
400 251
500 307
100 61
200 130
300 210
400 264
500 317
100 50
200 133
300 223
400 273
500 337
100 57
200 134
300 205
400 256
500 328
100 56
200 137
300 198
400 264
500 292
100 59
200 141
300 205
400 251
500 307
56.66
135
208.16
261.64
316.26
