100 94
200 205
300 312
400 442
500 589
100 86
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 325
400 421
500 510
100 91
200 191
300 319
400 428
500 545
100 94
200 205
300 312
400 443
500 590
100 86
200 197
300 364
400 471
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 325
400 420
500 510
100 92
200 192
300 319
400 428
500 545
100 94
200 205
300 312
400 443
500 590
100 86
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 326
400 420
500 510
100 91
200 191
300 319
400 428
500 544
100 94
200 205
300 313
400 443
500 590
100 85
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 326
400 420
500 510
100 92
200 192
300 319
400 428
500 545
100 94
200 205
300 312
400 443
500 590
100 85
200 197
300 364
400 471
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 325
400 420
500 510
100 91
200 191
300 319
400 429
500 545
100 94
200 205
300 312
400 442
500 590
100 85
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 326
400 420
500 510
100 92
200 192
300 319
400 428
500 545
100 94
200 205
300 312
400 443
500 590
100 85
200 197
300 364
400 472
500 640
100 102
200 207
300 341
400 403
500 606
100 90
200 197
300 325
400 420
500 510
100 91
200 192
300 319
400 429
500 545
100 94
200 205
300 312
400 442
500 589
100 85
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 325
400 421
500 510
100 92
200 192
300 319
400 429
500 544
100 94
200 205
300 312
400 443
500 589
100 86
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 325
400 421
500 510
100 91
200 191
300 318
400 429
500 545
100 94
200 205
300 312
400 443
500 589
100 86
200 197
300 364
400 472
500 640
100 93
200 207
300 341
400 403
500 607
100 90
200 197
300 326
400 420
500 510
100 91
200 191
300 319
400 428
500 545
90.96
199.5
332.28
433.24
578.26
