100 56
200 138
300 198
400 264
500 291
100 56
200 138
300 198
400 266
500 293
100 56
200 138
300 199
400 265
500 293
100 56
200 138
300 199
400 266
500 293
100 56
200 138
300 199
400 266
500 293
100 56
200 138
300 199
400 265
500 293
100 56
200 138
300 199
400 266
500 293
100 56
200 138
300 199
400 266
500 293
100 56
200 138
300 199
400 265
500 293
100 56
200 138
300 199
400 266
500 293
56
138
198.8
265.5
292.8
0
271.4
523.2
621.2
670.1
