100 145
200 330
300 453
400 697
500 911
100 145
200 302
300 491
400 754
500 988
100 146
200 336
300 544
400 627
500 956
100 143
200 287
300 520
400 660
500 802
100 141
200 281
300 505
400 678
500 856
100 145
200 330
300 453
400 697
500 911
100 145
200 302
300 492
400 755
500 988
100 146
200 336
300 544
400 627
500 956
100 143
200 287
300 519
400 660
500 802
100 141
200 281
300 505
400 678
500 856
100 145
200 330
300 453
400 697
500 912
100 146
200 302
300 491
400 755
500 988
100 146
200 336
300 544
400 627
500 957
100 143
200 288
300 519
400 660
500 802
100 141
200 281
300 506
400 678
500 856
100 145
200 330
300 453
400 698
500 912
100 145
200 302
300 491
400 755
500 989
100 146
200 337
300 544
400 627
500 956
100 143
200 288
300 519
400 661
500 802
100 141
200 282
300 505
400 678
500 856
100 145
200 330
300 453
400 698
500 912
100 145
200 302
300 492
400 755
500 988
100 146
200 336
300 589
400 628
500 956
100 144
200 288
300 520
400 660
500 802
100 141
200 281
300 505
400 678
500 857
100 145
200 330
300 453
400 697
500 912
100 145
200 302
300 492
400 755
500 988
100 146
200 336
300 545
400 627
500 956
100 143
200 288
300 520
400 661
500 802
100 141
200 282
300 506
400 678
500 857
100 145
200 330
300 453
400 698
500 912
100 145
200 302
300 492
400 755
500 988
100 161
200 337
300 545
400 627
500 956
100 143
200 288
300 519
400 660
500 803
100 141
200 281
300 506
400 681
500 856
100 144
200 330
300 454
400 697
500 911
100 145
200 302
300 491
400 755
500 988
100 146
200 337
300 544
400 627
500 956
100 143
200 288
300 520
400 660
500 802
100 141
200 282
300 505
400 678
500 856
100 145
200 330
300 453
400 697
500 911
100 145
200 302
300 491
400 754
500 988
100 146
200 337
300 544
400 627
500 956
100 144
200 288
300 520
400 660
500 802
100 141
200 282
300 505
400 678
500 856
100 145
200 330
300 453
400 698
500 912
100 145
200 302
300 491
400 755
500 988
100 146
200 337
300 544
400 627
500 956
100 143
200 287
300 520
400 660
500 802
100 141
200 282
300 505
400 678
500 857
144.34
307.54
503.62
683.56
902.84
