100 124
200 253
300 407
400 521
500 632
100 105
200 256
300 436
400 535
500 679
100 118
200 260
300 405
400 499
500 656
100 116
200 264
300 385
400 517
500 578
100 119
200 266
300 399
400 491
500 607
100 125
200 251
300 405
400 516
500 633
100 105
200 257
300 440
400 535
500 677
100 120
200 258
300 400
400 499
500 657
100 116
200 266
300 386
400 515
500 578
100 120
200 266
300 399
400 492
500 609
100 125
200 251
300 405
400 522
500 633
100 105
200 258
300 437
400 536
500 674
100 119
200 261
300 398
400 499
500 653
100 116
200 266
300 390
400 514
500 578
100 120
200 269
300 394
400 493
500 625
100 125
200 252
300 408
400 518
500 634
100 105
200 258
300 434
400 537
500 675
100 119
200 261
300 399
400 499
500 655
100 116
200 266
300 386
400 514
500 578
100 120
200 270
300 396
400 491
500 611
100 126
200 253
300 402
400 518
500 633
100 104
200 261
300 438
400 536
500 673
100 118
200 257
300 400
400 500
500 656
100 116
200 266
300 386
400 515
500 579
100 120
200 270
300 399
400 490
500 609
100 123
200 253
300 405
400 520
500 632
100 103
200 258
300 436
400 540
500 675
100 119
200 261
300 399
400 497
500 653
100 115
200 263
300 386
400 517
500 578
100 120
200 269
300 398
400 490
500 613
100 124
200 250
300 405
400 522
500 632
100 105
200 256
300 439
400 537
500 674
100 119
200 258
300 400
400 496
500 653
100 116
200 267
300 385
400 517
500 579
100 120
200 266
300 393
400 494
500 606
100 125
200 253
300 404
400 515
500 633
100 104
200 257
300 434
400 536
500 674
100 119
200 261
300 399
400 496
500 653
100 116
200 265
300 390
400 513
500 578
100 121
200 266
300 399
400 491
500 606
100 124
200 251
300 403
400 522
500 635
100 103
200 258
300 439
400 536
500 674
100 119
200 261
300 398
400 497
500 653
100 116
200 263
300 385
400 514
500 579
100 119
200 270
300 395
400 496
500 607
100 123
200 250
300 408
400 517
500 632
100 105
200 259
300 438
400 536
500 674
100 119
200 261
300 402
400 496
500 653
100 116
200 265
300 385
400 517
500 578
100 121
200 267
300 394
400 492
500 607
116.72
260.48
405.06
512.12
630.06
