100 52
200 131
300 217
400 263
500 322
100 52
200 131
300 217
400 263
500 320
100 52
200 131
300 217
400 264
500 320
100 52
200 131
300 217
400 264
500 320
100 52
200 131
300 217
400 263
500 320
100 52
200 131
300 217
400 263
500 320
100 52
200 131
300 217
400 263
500 320
100 52
200 131
300 217
400 264
500 320
100 52
200 131
300 216
400 264
500 320
100 52
200 131
300 217
400 263
500 320
52
131
216.9
263.4
320.2
105
258
438.4
537.9
677.2
