100 1424
100 3040
100 4980
100 6104
100 10909
100 11365
100 14134
100 20185
100 17601
100 32903
100 1445
100 2497
100 3770
100 6262
100 10580
100 9972
100 15474
100 24036
100 22999
100 32798
100 1685
100 2946
100 4734
100 5191
100 7654
100 11914
100 14632
100 19876
100 19081
100 21538
100 1386
100 3128
100 4254
100 6745
100 11054
100 10610
100 11390
100 16434
100 21638
100 24530
100 1199
100 2838
100 4999
100 5487
100 8500
100 10478
100 14149
100 15816
100 15547
100 24460
1427.8
2889.8
4547.4
5957.8
9739.4
10867.8
13955.8
19269.4
19373.2
27245.8
