100 418
100 485
100 888
100 932
100 1523
100 1315
100 1881
100 2423
100 2579
100 2876
100 2553
100 3378
100 3265
100 4659
100 4230
100 3396
100 4667
100 5603
100 5906
100 6988
100 427
100 470
100 1236
100 1166
100 1253
100 1346
100 2073
100 1888
100 3268
100 2064
100 2583
100 2433
100 4902
100 4053
100 3629
100 5557
100 5612
100 4482
100 5108
100 8157
100 350
100 680
100 868
100 912
100 1797
100 1675
100 2434
100 2410
100 2805
100 3583
100 3181
100 4512
100 4200
100 4557
100 3703
100 5090
100 8236
100 7011
100 6250
100 6398
100 339
100 495
100 819
100 1107
100 1597
100 1152
100 1965
100 1535
100 1688
100 3141
100 2583
100 4595
100 4772
100 4657
100 3881
100 3981
100 4092
100 5950
100 5383
100 6395
100 420
100 594
100 911
100 1685
100 1490
100 1299
100 2045
100 3118
100 2306
100 2894
100 4026
100 3766
100 4155
100 4138
100 3810
100 5014
100 4660
100 5869
100 5136
100 4967
390.8
544.8
944.4
1160.4
7.59099e+29
1357.4
2079.6
2274.8
7.591e+29
2911.6
2985.2
3736.8
4258.8
4412.8
7.59183e+29
4607.6
5453.4
5783
2.27607e+29
5.26867e+32
