100 1097
100 1848
100 3165
100 3400
100 4130
100 6060
100 6753
100 8154
100 16350
100 10985
100 1036
100 2350
100 2696
100 4892
100 6128
100 5818
100 8994
100 8928
100 7976
100 11422
100 1101
100 1802
100 2766
100 3019
100 6512
100 7515
100 7108
100 10834
100 7182
100 14824
100 1214
100 1983
100 3346
100 3566
100 5505
100 6375
100 10126
100 9297
100 12257
100 15921
100 1118
100 2242
100 2548
100 4904
100 5920
100 5722
100 9213
100 12066
100 13757
100 14483
1113.2
2045
2904.2
3956.2
5639
6298
8438.8
9855.8
11504.4
13527
