2501 370
10001 2536
22501 8251
40001 19515
62501 36861
2501 366
10001 2540
22501 8123
40001 19394
62501 37036
2501 368
10001 2542
22501 8170
40001 19272
62501 37340
2501 365
10001 2521
22501 8178
40001 19627
62501 36925
2501 358
10001 2529
22501 8118
40001 19387
62501 37182
365.4
2533.6
8168
19439
37068.8
0
0
0
0
0
