2501 275
10001 1939
22501 6456
40001 15294
62501 29515
2501 274
10001 1966
22501 6429
40001 15295
62501 29569
2501 268
10001 2002
22501 6440
40001 15122
62501 29083
2501 277
10001 1944
22501 6310
40001 15273
62501 29106
2501 270
10001 1988
22501 6388
40001 15276
62501 28782
272.8
1967.8
6404.6
15252
29211
0
0
0
0
0
