100 537
200 1116
300 2857
400 3665
500 6098
600 6559
700 9721
800 12904
900 14436
1000 16912
1100 20547
1200 25777
1300 25259
1400 27859
1500 30272
1600 39981
1700 44528
1800 48719
1900 50880
2000 63332
100 578
200 1319
300 2061
400 3991
500 5215
600 6895
700 8949
800 12204
900 14018
1000 15461
1100 21810
1200 21338
1300 33317
1400 30444
1500 32480
1600 37855
1700 37363
1800 42653
1900 47602
2000 60931
100 448
200 1242
300 2061
400 3688
500 5368
600 7419
700 9486
800 10679
900 16970
1000 16231
1100 21126
1200 22284
1300 24397
1400 37751
1500 34815
1600 39208
1700 37828
1800 54419
1900 51210
2000 57243
100 540
200 1425
300 2894
400 3593
500 5215
600 9152
700 9051
800 10719
900 14256
1000 16659
1100 16936
1200 26371
1300 27833
1400 33374
1500 35425
1600 38199
1700 42553
1800 39759
1900 49782
2000 59705
100 487
200 1558
300 2257
400 3832
500 5361
600 6729
700 7373
800 11096
900 13343
1000 19924
1100 18011
1200 21923
1300 26710
1400 29264
1500 29238
1600 37051
1700 43145
1800 45677
1900 51584
2000 52036
518
1332
2426
3753.8
5451.4
7350.8
8916
11520.4
14604.6
17037.4
19686
23538.6
27503.2
31738.4
32446
33898.1
41083.4
46245.4
50211.6
58649.4
